Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Circuit","Contact Timing","Switch Function","Current Rating","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Actuator Length","Contact Material","Contact Finish","Mounting Type","Termination Style","Features"
http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825232&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1825232-1.JPG,A107673-ND,1825232-1,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE SPDT 200MA 30V,1267,0,"0.28000","0","1","Bulk","-","Active","SPDT","Non-Shorting (BBM)","On-On","200mA (DC)","-","30V","Standard","3.00mm","Copper Alloy","Silver","Through Hole, Right Angle","PC Pin","-"
http://www.ckswitches.com/media/1428/os.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/os102011ma1qn1.JPG,CKN9559-ND,OS102011MA1QN1,C&K,SWITCH SLIDE SPDT 100MA 12V,16672,0,"0.36000","0","1","Bulk","OS","Active","SPDT","Non-Shorting (BBM)","On-On","100mA (DC)","-","12V","Standard","4.00mm","Copper Alloy","Silver","Through Hole, Right Angle","PC Pin","Epoxy Sealed Terminals"
http://www.ckswitches.com/media/1428/os.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/OS102011MA1QS1.JPG,CKN9560-ND,OS102011MA1QS1,C&K,SWITCH SLIDE SPDT 100MA 12V,2937,0,"0.39000","0","1","Bulk","OS","Active","SPDT","Shorting (MBB)","On-On","100mA (DC)","-","12V","Standard","4.00mm","Copper Alloy","Silver","Through Hole, Right Angle","PC Pin","Epoxy Sealed Terminals"
http://www.ckswitches.com/media/1428/os.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/MFG_OS102011MS2QN1.jpg,CKN9565-ND,OS102011MS2QN1,C&K,SWITCH SLIDE SPDT 100MA 12V,16728,0,"0.41000","0","1","Bulk","OS","Active","SPDT","Non-Shorting (BBM)","On-On","100mA (DC)","-","12V","Standard","4.00mm","Copper Alloy","Silver","Through Hole","PC Pin","Epoxy Sealed Terminals"
//media.digikey.com/pdf/Data%20Sheets/C&K/SS-12D07-VG_GA_PA.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/SS-12D07-VG%204%20NS%20GA%20PA.JPG,CKN10397-ND,SS-12D07-VG 4 NS GA PA,C&K,SWITCH SLIDE SPDT 300MA 30V,29688,0,"0.51000","0","1","Bulk","SS, COMAX","Active","SPDT","Non-Shorting (BBM)","On-On","300mA (DC)","-","30V","Standard","4.00mm","-","Silver","Through Hole","PC Pin","-"
http://www.ckswitches.com/media/1422/js.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/JS102011SAQN.jpg,401-1999-1-ND,JS102011SAQN,C&K,SWITCH SLIDE SPDT 300MA 6V,73561,0,"0.53000","0","1","Cut Tape (CT)","JS","Active","SPDT","Not Specified","On-On","300mA (DC)","-","6V","Standard","2.00mm","Copper Alloy","Silver","Surface Mount, Right Angle","Gull Wing","-"
http://www.apem.com/files/apem/brochures/MHSS_MICRO_SLIDE.pdf,//media.digikey.com/photos/APEM%20Comp%20Photos/mhss1105.JPG,679-1849-ND,MHSS1105,Apem Inc.,SWITCH SLIDE SPDT 300MA 6V,9988,6000,"0.54000","0","1","Bulk","MHSS","Active","SPDT","Not Specified","On-On","300mA (DC)","-","6V","Standard","2.00mm","-","Silver","Through Hole, Right Angle","PC Pin","Black Actuator"
http://www.apem.com/files/apem/brochures/MHSS_MICRO_SLIDE.pdf,//media.digikey.com/photos/APEM%20Comp%20Photos/mhss1104.JPG,679-1848-ND,MHSS1104,Apem Inc.,SWITCH SLIDE SPDT 300MA 6V,2992,10000,"0.54000","0","1","Bulk","MHSS","Active","SPDT","Not Specified","On-On","300mA (DC)","-","6V","Standard","2.00mm","-","Silver","Through Hole","PC Pin","Black Actuator"
http://www.ckswitches.com/media/1422/js.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/JS102011JAQN.JPG,CKN10720CT-ND,JS102011JAQN,C&K,SWITCH SLIDE SPDT 300MA 6V,1917,0,"0.55000","0","1","Cut Tape (CT)","JS","Active","SPDT","Not Specified","On-On","300mA (DC)","-","6V","Standard","2.00mm","Copper Alloy","Silver","Surface Mount, Right Angle","J Lead","-"
http://www.nidec-copal-electronics.com/e/catalog/switch/css.pdf,//media.digikey.com/photos/Copal%20Photos/CSS-1210MC.jpg,563-1090-ND,CSS-1210MC,Copal Electronics Inc.,SWITCH SLIDE SPDT 100MA 12V,2279,159,"0.56000","0","1","Tube","CSS","Active","SPDT","Non-Shorting (BBM)","On-On","100mA (DC)","-","12V","Standard","2.00mm","Copper Alloy","Gold","Through Hole, Right Angle","PC Pin","-"
http://spec_sheets.e-switch.com/specs/P040040.pdf,//media.digikey.com/photos/E-Switch%20Photos/EG1218.jpg,EG1903-ND,EG1218,E-Switch,SWITCH SLIDE SPDT 200MA 30V,57211,0,"0.58000","0","1","Bulk","EG","Active","SPDT","Non-Shorting (BBM)","On-On","200mA (DC)","-","30V","Standard","2.00mm","Copper Alloy","Silver","Through Hole","PC Pin","-"
http://spec_sheets.e-switch.com/specs/P040030.pdf,//media.digikey.com/photos/E-Switch%20Photos/EG1213.jpg,EG1906-ND,EG1213,E-Switch,SWITCH SLIDE SPDT 200MA 30V,14710,0,"0.58000","0","1","Bulk","EG","Active","SPDT","Non-Shorting (BBM)","On-On","200mA (DC)","-","30V","Standard","5.00mm","Copper Alloy","Silver","Through Hole, Right Angle","PC Pin","-"
http://spec_sheets.e-switch.com/specs/P040020.pdf,//media.digikey.com/photos/E-Switch%20Photos/EG1206.jpg,EG1916-ND,EG1206,E-Switch,SWITCH SLIDE SPDT 200MA 30V,8605,0,"0.58000","0","1","Bulk","EG","Active","SPDT","Non-Shorting (BBM)","On-On","200mA (DC)","-","30V","Standard","3.00mm","Copper Alloy","Silver","Through Hole, Right Angle","PC Pin","-"
http://spec_sheets.e-switch.com/specs/P040010.pdf,//media.digikey.com/photos/E-Switch%20Photos/EG1201.jpg,EG1901-ND,EG1201,E-Switch,SWITCH SLIDE SPDT 200MA 30V,8519,0,"0.58000","0","1","Bulk","EG","Active","SPDT","Non-Shorting (BBM)","On-On","200mA (DC)","-","30V","Standard","4.00mm","Copper Alloy","Silver","Panel Mount","Solder Lug","-"
http://spec_sheets.e-switch.com/specs/P040021.pdf,//media.digikey.com/photos/E-Switch%20Photos/EG1206A.jpg,EG1917-ND,EG1206A,E-Switch,SWITCH SLIDE SPDT 200MA 30V,3264,0,"0.58000","0","1","Bulk","EG","Active","SPDT","Non-Shorting (BBM)","On-On","200mA (DC)","-","30V","Standard","6.00mm","Copper Alloy","Silver","Through Hole, Right Angle","PC Pin","-"
http://spec_sheets.e-switch.com/specs/P040011.pdf,//media.digikey.com/photos/E-Switch%20Photos/EG1201A.jpg,EG1902-ND,EG1201A,E-Switch,SWITCH SLIDE SPDT 200MA 30V,1695,0,"0.58000","0","1","Bulk","EG","Active","SPDT","Non-Shorting (BBM)","On-On","200mA (DC)","-","30V","Standard","5.50mm","Copper Alloy","Silver","Panel Mount","Solder Lug","-"
//media.digikey.com/pdf/Data%20Sheets/C&K/SK-12F17-G.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/SK-12F17-G%207.JPG,CKN10393-ND,SK-12F17-G 7,C&K,SWITCH SLIDE SPDT 300MA 30V,1752,0,"0.59000","0","1","Bulk","SK, COMAX","Active","SPDT","Not Specified","On-On","300mA (DC)","-","30V","Standard","7.00mm","Copper","Silver","Through Hole, Right Angle","PC Pin","-"
http://www.nidec-copal-electronics.com/e/catalog/switch/css.pdf,//media.digikey.com/photos/Copal%20Photos/CSS-1210TB.jpg,563-1091-1-ND,CSS-1210TB,Copal Electronics Inc.,SWITCH SLIDE SPDT 100MA 12V,22358,0,"0.61000","0","1","Cut Tape (CT)","CSS","Active","SPDT","Non-Shorting (BBM)","On-On","100mA (DC)","-","12V","Standard","2.00mm","Copper Alloy","Gold","Surface Mount, Right Angle","Gull Wing","-"
http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825282&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/SSJ12R04.jpg,450-1635-ND,1825282-1,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE SPDT 100MA 12V,5063,0,"0.64000","0","1","Bulk","SSJ","Active","SPDT","Shorting (MBB)","On-On","100mA (DC)","-","12V","Standard","2.50mm","Copper Alloy","Silver","Through Hole, Right Angle","PC Pin","Epoxy Sealed Terminals"
http://www.ckswitches.com/media/1422/js.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/JS102011JCQN.JPG,CKN10721CT-ND,JS102011JCQN,C&K,SWITCH SLIDE SPDT 300MA 6V,1271,0,"0.64000","0","1","Cut Tape (CT)","JS","Active","SPDT","Not Specified","On-On","300mA (DC)","-","6V","Standard","2.00mm","Copper Alloy","Silver","Surface Mount","J Lead","-"
http://switches-connectors-custom.cwind.com/Asset/GF-124-Dimension-DRAWING.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GF-124-0204.jpg,CWI433-ND,GF-124-0204,CW Industries,SWITCH SLIDE SPDT 500MA 125V,8837,0,"0.65000","0","1","Bulk","GF","Active","SPDT","Not Specified","On-On","500mA (AC/DC)","125V","125V","Standard","11.50mm","Copper","Silver","Panel Mount","Solder Lug","-"
http://switches-connectors-custom.cwind.com/Asset/GF-124-Dimension-DRAWING.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GF-124-0000.jpg,CWI335-ND,GF-124-0000,CW Industries,SWITCH SLIDE SPDT 500MA 125V,499,0,"0.65000","0","1","Bulk","GF","Active","SPDT","Not Specified","On-On","500mA (AC/DC)","125V","125V","Standard","5.08mm","Copper","Silver","Panel Mount","Solder Lug","-"
http://switches-connectors-custom.cwind.com/Asset/GF-124-Dimension-DRAWING.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GF-124-0217.jpg,CWI434-ND,GF-124-0217,CW Industries,SWITCH SLIDE SPDT 500MA 125V,819,0,"0.65000","0","1","Bulk","GF","Active","SPDT","Not Specified","On-On","500mA (AC/DC)","125V","125V","Standard","5.08mm","Copper","Silver","Panel Mount","Solder Lug","-"
http://switches-connectors-custom.cwind.com/Asset/GF-124-Dimension-DRAWING.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GF-124-0088.jpg,CWI431-ND,GF-124-0088,CW Industries,SWITCH SLIDE SPDT 500MA 125V,273,0,"0.65000","0","1","Bulk","GF","Active","SPDT","Not Specified","On-On","500mA (AC/DC)","125V","125V","Standard","8.33mm","Copper","Silver","Panel Mount","Solder Lug","-"
http://spec_sheets.e-switch.com/specs/P040047.pdf,//media.digikey.com/photos/E-Switch%20Photos/EG1271A.jpg,EG1919-ND,EG1271A,E-Switch,SWITCH SLIDE SPDT 300MA 30V,10439,0,"0.66000","0","1","Bulk","EG","Active","SPDT","Non-Shorting (BBM)","On-On","300mA (DC)","-","30V","Standard","4.40mm","Copper Alloy","Silver","Through Hole","PC Pin","-"
http://spec_sheets.e-switch.com/specs/P040046.pdf,//media.digikey.com/photos/E-Switch%20Photos/EG1271.jpg,EG1918-ND,EG1271,E-Switch,SWITCH SLIDE SPDT 300MA 30V,9495,0,"0.66000","0","1","Bulk","EG","Active","SPDT","Non-Shorting (BBM)","On-On","300mA (DC)","-","30V","Standard","2.00mm","Copper Alloy","Silver","Through Hole","PC Pin","-"
http://www.nidec-copal-electronics.com/e/catalog/switch/mts&mhs.pdf,//media.digikey.com/Photos/Copal%20Photos/MHS121.jpg,563-1569-ND,MHS121,Copal Electronics Inc.,SWITCH SLIDE SPDT 200MA 12V,393,3200,"0.67000","0","1","Bulk","MHS","Active","SPDT","Non-Shorting (BBM)","On-On","200mA (DC)","-","12V","Standard","2.00mm","-","Silver","Through Hole","PC Pin","-"
http://www.nidec-copal-electronics.com/e/catalog/switch/mts&mhs.pdf,//media.digikey.com/Photos/Copal%20Photos/MHS122.jpg,563-1570-ND,MHS122,Copal Electronics Inc.,SWITCH SLIDE SPDT 200MA 12V,966,400,"0.67000","0","1","Bulk","MHS","Active","SPDT","Non-Shorting (BBM)","On-On","200mA (DC)","-","12V","Standard","2.00mm","-","Silver","Through Hole, Right Angle","PC Pin","-"
//media.digikey.com/pdf/Data%20Sheets/C&K/SK-12C06-MG_4.4_NS.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/SK-12C06-MG%204.4%20NS.JPG,CKN10367-ND,SK-12C06-MG 4.4 NS,C&K,SWITCH SLIDE SPDT 200MA 30V,1940,0,"0.68000","0","1","Bulk","SK, COMAX","Active","SPDT","Not Specified","On-On","200mA (DC)","-","30V","Standard","4.40mm","-","Silver","Through Hole, Right Angle","PC Pin","-"
http://www.nidec-copal-electronics.com/e/catalog/switch/mfs.pdf,//media.digikey.com/Photos/Copal%20Photos/MFS101D-14-Z.JPG,563-1553-ND,MFS101D-14-Z,Copal Electronics Inc.,SWITCH SLIDE SPDT 300MA 30V,1029,300,"0.70000","0","1","Bulk","MFS","Active","SPDT","Non-Shorting (BBM)","On-On","300mA (DC)","-","30V","Standard","4.00mm","-","-","Panel Mount","Solder Lug","-"
http://spec_sheets.e-switch.com/specs/P040045.pdf,//media.digikey.com/photos/E-Switch%20Photos/EG1270.jpg,EG1847-ND,EG1270,E-Switch,SWITCH SLIDE SPDT 300MA 6V,9236,0,"0.73000","0","1","Bulk","EG","Active","SPDT","Non-Shorting (BBM)","On-On","300mA (DC)","-","6V","Standard","2.00mm","Copper Alloy","Silver","Through Hole, Right Angle","PC Pin","-"
http://spec_sheets.e-switch.com/specs/P040042.pdf,//media.digikey.com/photos/E-Switch%20Photos/EG1224.jpg,EG2585-ND,EG1224,E-Switch,SWITCH SLIDE SPDT 500MA 15V,4911,0,"0.73000","0","1","Bulk","EG","Active","SPDT","Non-Shorting (BBM)","On-On","500mA (DC)","-","15V","Standard","8.50mm","Copper Alloy","Silver","Through Hole, Right Angle","PC Pin","-"
http://www.nidec-copal-electronics.com/e/catalog/switch/mts&mhs.pdf,//media.digikey.com/Photos/Copal%20Photos/MHS122-1.jpg,563-1571-ND,MHS122-1,Copal Electronics Inc.,SWITCH SLIDE SPDT 200MA 12V,399,1800,"0.79000","0","1","Bulk","MHS","Active","SPDT","Non-Shorting (BBM)","On-On","200mA (DC)","-","12V","Standard","2.00mm","-","Gold","Through Hole, Right Angle","PC Pin","-"
//media.digikey.com/pdf/Data%20Sheets/C&K/SS-12D1505-G.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/SS-12D1505-G%202.JPG,CKN10372-ND,SS-12D1505-G 2,C&K,SWITCH SLIDE SPDT 300MA 6V,9725,0,"0.80000","0","1","Bulk","SS, COMAX","Active","SPDT","Non-Shorting (BBM)","On-On","300mA (DC)","-","6V","Standard","2.00mm","-","Silver","Through Hole","PC Pin","-"
http://www.cwind.com/pdf/Standard-Switch-Catalog-S2120-II-03-2.pdf,//media.digikey.com/photos/CW%20Ind%20Photos/GF-624-6014.jpg,SW104-ND,GF-624-6014,CW Industries,SWITCH SLIDE SPDT 6A 125V,6445,0,"0.85000","0","1","Bulk","PS","Active","SPDT","Not Specified","On-On","6A (AC), 500mA (DC)","125V","125V","Standard","8.74mm","Copper","Silver","Panel Mount","Wire Wrap","-"
http://www.cwind.com/pdf/Standard-Switch-Catalog-S2120-II-03-2.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GF-624-0039.JPG,CWI386-ND,GF-624-0039,CW Industries,SWITCH SLIDE SPDT 6A 125V,121,0,"0.85000","0","1","Bulk","GF","Active","SPDT","Not Specified","On-On","6A (AC), 500mA (DC)","125V","125V","Standard","10.31mm","Copper","Silver","Panel Mount","PC Pin","-"
http://www.ckswitches.com/media/1424/pcm.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/PCM12SMTR.JPG,401-2016-1-ND,PCM12SMTR,C&K,SWITCH SLIDE SPDT 300MA 6V,20335,0,"0.86000","0","1","Cut Tape (CT)","PCM","Active","SPDT","Not Specified","On-On","300mA (DC)","-","6V","Standard","1.50mm","Copper Alloy","Silver","Surface Mount, Right Angle","Gull Wing","-"
http://www.nidec-copal-electronics.com/e/catalog/switch/cl-sb.pdf,//media.digikey.com/Photos/Copal%20Photos/CL-SB-12C-11.JPG,563-1324-ND,CL-SB-12C-11,Copal Electronics Inc.,SWITCH SLIDE SPDT 200MA 12V,135,1600,"0.86000","0","1","Bulk","CL-SB","Active","SPDT","Non-Shorting (BBM)","On-On","200mA (DC)","-","12V","Standard","2.00mm","Copper","Silver","Through Hole, Right Angle","PC Pin","-"
http://www.cwind.com/pdf/Standard-Switch-Catalog-S2120-II-03-2.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GF-1124-0020.JPG,CWI329-ND,GF-1124-0020,CW Industries,SWITCH SLIDE SPDT 11A 125V,980,0,"0.88000","0","1","Bulk","GF","Active","SPDT","Not Specified","On-On","11A (AC), 500mA (DC)","125V","125V","Standard","8.74mm","Copper","Silver","Panel Mount","PC Pin","-"
http://www.nidec-copal-electronics.com/e/catalog/switch/cl-sb.pdf,//media.digikey.com/Photos/Copal%20Photos/CL-SB-12B-01T.jpg,563-1318-1-ND,CL-SB-12B-01T,Copal Electronics Inc.,SWITCH SLIDE SPDT 200MA 12V,23295,0,"0.89000","0","1","Cut Tape (CT)","CL-SB","Active","SPDT","Non-Shorting (BBM)","On-On","200mA (DC)","-","12V","Standard","2.00mm","Copper","Silver","Surface Mount","Gull Wing","-"
http://www.nidec-copal-electronics.com/e/catalog/switch/cl-sb.pdf,//media.digikey.com/Photos/Copal%20Photos/CL-SB-12A-01T.jpg,563-1314-1-ND,CL-SB-12A-01T,Copal Electronics Inc.,SWITCH SLIDE SPDT 200MA 12V,8758,11000,"0.89000","0","1","Cut Tape (CT)","CL-SB","Active","SPDT","Non-Shorting (BBM)","On-On","200mA (DC)","-","12V","Standard","2.00mm","Copper","Silver","Surface Mount","J Lead","-"
http://www.nidec-copal-electronics.com/e/catalog/switch/cl-sb.pdf,//media.digikey.com/Photos/Copal%20Photos/CL-SB-12B-12T.JPG,563-1320-1-ND,CL-SB-12B-11T,Copal Electronics Inc.,SWITCH SLIDE SPDT 200MA 12V,1111,0,"0.89000","0","1","Cut Tape (CT)","CL-SB","Active","SPDT","Non-Shorting (BBM)","On-On","200mA (DC)","-","12V","Standard","2.00mm","Copper","Silver","Surface Mount, Right Angle","Gull Wing","-"
http://www.nidec-copal-electronics.com/e/catalog/switch/cl-sb.pdf,//media.digikey.com/Photos/Copal%20Photos/CL-SB-12A-11T.jpg,563-1316-1-ND,CL-SB-12A-11T,Copal Electronics Inc.,SWITCH SLIDE SPDT 200MA 12V,41,0,"0.89000","0","1","Cut Tape (CT)","CL-SB","Active","SPDT","Non-Shorting (BBM)","On-On","200mA (DC)","-","12V","Standard","2.00mm","Copper","Silver","Surface Mount, Right Angle","J Lead","-"
http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825115&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/SLS121PC04.jpg,450-1598-ND,1825115-1,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE SPDT 250MA 125V,1809,0,"0.93000","0","1","Bulk","SLS","Active","SPDT","Non-Shorting (BBM)","On-On","250mA (AC), 150mA (DC)","125V","12V","Standard","5.00mm","Copper Alloy","Silver","Through Hole","PC Pin","Epoxy Sealed Terminals"
http://www.nidec-copal-electronics.com/e/catalog/switch/mfs.pdf,//media.digikey.com/Photos/Copal%20Photos/MFS101D-8-Z.jpg,563-1556-ND,MFS101D-8-Z,Copal Electronics Inc.,SWITCH SLIDE SPDT 2A 30V,811,1900,"0.93000","0","1","Bulk","MFS","Active","SPDT","Shorting (MBB)","On-On","2A (AC), 300mA (DC)","30V","30V","Standard","2.50mm","-","-","Through Hole","PC Pin","-"
